날짜,시도지역코드,발생건수(건)
20140301,26,622
20140301,27,749
20140301,28,247
20140301,29,213
20140301,30,305
20140301,31,203
20140301,41,1287
20140301,42,192
20140301,43,369
20140301,44,397
20140301,45,432
20140301,46,418
20140301,47,658
20140301,48,563
20140301,49,233
20140301,99,7641
20140302,11,246
20140302,26,80
20140302,27,55
20140302,28,73
20140302,29,63
20140302,30,47
20140302,31,63
20140302,41,507
20140302,42,22
20140302,43,48
20140302,44,49
20140302,45,47
20140302,46,66
20140302,47,55
20140302,48,78
20140302,49,54
20140302,99,1553
20140303,11,10880
20140303,26,3294
20140303,27,2857
20140303,28,2388
20140303,29,1323
20140303,30,1640
20140303,31,973
20140303,41,11760
20140303,42,1539
20140303,43,1584
20140303,44,2182
20140303,45,2431
20140303,46,1995
20140303,47,3202
20140303,48,3263
20140303,49,792
20140303,99,52119
20140304,11,7934
20140304,26,2504
20140304,27,2091
20140304,28,1740
20140304,29,955
20140304,30,1228
20140304,31,702
20140304,41,8738
20140304,42,1239
20140304,43,1221
20140304,44,1647
20140304,45,1966
20140304,46,1486
20140304,47,2274
20140304,48,2349
20140304,49,555
20140304,99,38641
20140305,11,7544
20140305,26,2451
20140305,27,2003
20140305,28,1602
20140305,29,860
20140305,30,1102
20140305,31,745
20140305,41,8077
20140305,42,914
20140305,43,1096
20140305,44,1514
20140305,45,1712
20140305,46,1387
20140305,47,2304
20140305,48,2452
20140305,49,583
20140305,99,36355
20140306,11,7061
20140306,26,2470
20140306,27,2050
20140306,28,1497
20140306,29,863
20140306,30,1118
20140306,31,700
20140306,41,7841
20140306,42,1129
20140306,43,1099
20140306,44,1579
20140306,45,1796
20140306,46,1462
20140306,47,2193
20140306,48,2193
20140306,49,573
20140306,99,35633
20140307,11,7531
20140307,26,2485
20140307,27,2045
20140307,28,1702
20140307,29,884
20140307,30,1126
20140307,31,754
20140307,41,8564
20140307,42,1210
20140307,43,1141
20140307,44,1688
20140307,45,1835
20140307,46,1498
20140307,47,2450
20140307,48,2508
20140307,49,610
20140307,99,38044
20140308,11,6654
20140308,26,2095
20140308,27,2017
20140308,28,1461
20140308,29,836
20140308,30,1109
20140308,31,719
20140308,41,7832
20140308,42,842
20140308,43,1014
20140308,44,1404
20140308,45,1509
20140308,46,1248
20140308,47,1944
20140308,48,2102
20140308,49,465
20140308,99,33258
20140309,11,279
20140309,26,75
20140309,27,60
20140309,28,50
20140309,29,43
20140309,30,50
20140309,31,41
20140309,41,440
20140309,42,27
20140309,43,52
20140309,44,47
20140309,45,56
20140309,46,94
20140309,47,46
20140309,48,53
20140309,49,48
20140309,99,1462
20140310,11,7261
20140310,26,1520
20140310,27,1771
20140310,28,1472
20140310,29,974
20140310,30,971
20140310,31,726
20140310,41,7387
20140310,42,820
20140310,43,921
20140310,44,886
20140310,45,1660
20140310,46,1111
20140310,47,2034
20140310,48,1568
20140310,49,338
20140310,99,31433
20140311,11,8124
20140311,26,3182
20140311,27,2540
20140311,28,1980
20140311,29,1010
20140311,30,1321
20140311,31,822
20140311,41,9321
20140311,42,1441
20140311,43,1357
20140311,44,1987
20140311,45,2125
20140311,46,1722
20140311,47,2596
20140311,48,2919
20140311,49,654
20140311,99,43110
20140312,11,7126
20140312,26,2393
20140312,27,1902
20140312,28,1658
20140312,29,786
20140312,30,973
20140312,31,701
20140312,41,7784
20140312,42,1122
20140312,43,1083
20140312,44,1399
20140312,45,1490
20140312,46,1353
20140312,47,2257
20140312,48,2211
20140312,49,516
20140312,99,34766
20140313,11,7073
20140313,26,2141
20140313,27,1798
20140313,28,1547
20140313,29,742
20140313,30,1006
20140313,31,595
20140313,41,8032
20140313,42,1046
20140313,43,1065
20140313,44,1473
20140313,45,1670
20140313,46,1337
20140313,47,1992
20140313,48,2029
20140313,49,536
20140313,99,34088
20140314,11,7770
20140314,26,2625
20140314,27,2140
20140314,28,1724
20140314,29,860
20140314,30,1198
20140314,31,766
20140314,41,8619
20140314,42,1281
20140314,43,1199
20140314,44,1669
20140314,45,1927
20140314,46,1425
20140314,47,2471
20140314,48,2468
20140314,49,594
20140314,99,38745
20140315,11,6254
20140315,26,1953
20140315,27,2062
20140315,28,1439
20140315,29,796
20140315,30,1086
20140315,31,606
20140315,41,7352
20140315,42,910
20140315,43,1039
20140315,44,1402
20140315,45,1402
20140315,46,1134
20140315,47,1974
20140315,48,1983
20140315,49,457
20140315,99,31856
20140316,11,248
20140316,26,70
20140316,27,60
20140316,28,71
20140316,29,57
20140316,30,50
20140316,31,41
20140316,41,441
20140316,42,30
20140316,43,64
20140316,44,60
20140316,45,58
20140316,46,76
20140316,47,50
20140316,48,68
20140316,49,34
20140316,99,1480
20140317,11,9578
20140317,26,3510
20140317,27,2799
20140317,28,2219
20140317,29,1086
20140317,30,1516
20140317,31,1039
20140317,41,10869
20140317,42,1496
20140317,43,1358
20140317,44,2043
20140317,45,2324
20140317,46,1883
20140317,47,3083
20140317,48,3333
20140317,49,757
20140317,99,48908
20140318,11,7259
20140318,26,2775
20140318,27,2231
20140318,28,1572
20140318,29,849
20140318,30,1129
20140318,31,808
20140318,41,8184
20140318,42,1302
20140318,43,1072
20140318,44,1654
20140318,45,1842
20140318,46,1551
20140318,47,2292
20140318,48,2683
20140318,49,639
20140318,99,37860
20140319,11,7225
20140319,26,2678
20140319,27,2051
20140319,28,1586
20140319,29,915
20140319,30,1118
20140319,31,830
20140319,41,7851
20140319,42,1070
20140319,43,1070
20140319,44,1483
20140319,45,1792
20140319,46,1459
20140319,47,2345
20140319,48,2604
20140319,49,523
20140319,99,36609
20140320,11,6645
20140320,26,2383
20140320,27,1893
20140320,28,1498
20140320,29,827
20140320,30,1076
20140320,31,696
20140320,41,7700
